t,q[0],q[1],q[2],q[3],alt_x,alt_ellipsoid_x,eph_x,epv_x,lat_y,lon_y,alt_y,alt_ellipsoid_y,s_variance_m_s,c_variance_rad,eph_y,epv_y,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,fix_type,vel_ned_valid,satellites_used,x,y,z,vx,vy,vz,z_deriv,ax,ay,az,heading_y,eph,epv,evh,evv,xy_valid,v_xy_valid
26.0,-0.424887955,0.0049194083,-0.0034491098499999,0.905225285,51.84218285714286,76.86033571428571,2.818004371428571,4.170488557142858,362048192.0,1382529167.0,39379.0,76476.0,0.407,0.70772946,2.329,3.6090002,0.77,1.35,102.0,40.0,0.022000002,0.011000001,-0.019000001,0.064,6.1633263,3.0,1.0,12.0,-0.0876447549999999,-0.32268094,-2.89211485,-0.0459623715,0.0096947667,0.0578169085,0.118180035,3.4803386,-2.3358739150000005,1.3274756500000002,-2.26171195,0.5960537,0.41447024,0.1650453399999999,0.113097423,1.0,1.0
26.012533,-0.42593393,0.0050554816,-0.0037824397,0.9047323,51.83985742857144,76.85687785714286,2.817988685714285,4.170531128571429,362048192.10714287,1382529167.2142856,39383.857142857145,76480.82142857143,0.4022500007142857,0.7077296707142857,2.326678578571429,3.605964485714286,0.77,1.35,102.0,39.5,0.0216785733571428,0.0109642867142857,-0.0185714295357142,0.0611428571428571,6.1633263,3.0,1.0,12.0,-0.0886210625,-0.32301797,-2.890364025,-0.05621952075,0.0035588105499999,0.06086018425,0.1197034075,0.9233119,-3.7574149575,2.293556325,-2.259078325,0.59423005,0.41410651,0.16440148,0.1129264215,1.0,1.0
26.062523,-0.427151935,0.00510890665,-0.00246462935,0.90416018,51.837532,76.85342,2.817973,4.1705737,362048192.2142857,1382529167.4285717,39388.71428571428,76485.64285714286,0.3975000014285714,0.7077298814285715,2.3243571571428574,3.602928771428572,0.77,1.35,102.0,39.0,0.0213571447142857,0.0109285724285714,-0.0181428580714285,0.0582857142857142,6.1633263,3.0,1.0,12.0,-0.08959737,-0.323355,-2.8886132,-0.06647667,-0.0025771456,0.06390346,0.12122678,-1.6337148,-5.178956,3.259637,-2.2564447,0.5924064,0.41374278,0.16375762,0.11275542,1.0,1.0
26.067523,-0.42836994,0.0051623317,-0.001146819,0.90358806,51.8352286,76.84976,2.8179036,4.1705593,362048192.3214286,1382529167.642857,39393.57142857143,76490.46428571429,0.3927500021428571,0.7077300921428572,2.322035735714286,3.5998930571428573,0.77,1.35,102.0,38.5,0.0210357160714285,0.0108928581428571,-0.0177142866071428,0.0554285714285714,6.1633263,3.0,1.0,12.0,-0.0901550766666666,-0.3241751166666666,-2.8864228666666665,-0.0752421466666666,0.0043622646,0.0591449573333333,0.1147313833333333,-1.8727782,-2.0234505,2.1128214400000003,-2.254318233333333,0.59474111,0.41428543,0.1653390066666666,0.1131819199999999,1.0,1.0
26.117513,-0.42980707,0.0020873873,-0.001112721,0.90291774,51.8329252,76.8461,2.8178342,4.1705449,362048192.4285714,1382529167.857143,39398.42857142857,76495.28571428571,0.3880000028571428,0.7077303028571429,2.3197143142857146,3.596857342857143,0.77,1.35,102.0,38.0,0.0207142874285714,0.0108571438571428,-0.0172857151428571,0.0525714285714285,6.1633263,3.0,1.0,12.0,-0.0907127833333333,-0.3249952333333333,-2.8842325333333334,-0.0840076233333333,0.0113016748,0.0543864546666666,0.1082359866666666,-2.1118416,1.1320550000000005,0.96600588,-2.252191766666667,0.59707582,0.41482808,0.1669203933333333,0.11360842,1.0,1.0
26.162505,-0.431135,0.0034824696,-0.0034095284,0.9022743,51.8306218,76.84244,2.8177648,4.1705305,362048192.5357143,1382529168.0714283,39403.28571428572,76500.10714285714,0.3832500035714286,0.7077305135714286,2.317392892857143,3.593821628571429,0.77,1.35,102.0,37.5,0.0203928587857142,0.0108214295714285,-0.0168571436785714,0.0497142857142857,6.1633263,3.0,1.0,12.0,-0.09127049,-0.32581535,-2.8820422,-0.0927731,0.018241085,0.049627952,0.10174059,-2.350905,4.2875605,-0.18080968,-2.2500653,0.59941053,0.41537073,0.16850178,0.11403492,1.0,1.0
26.217495,-0.43236566,0.003129497,-0.00078679185,0.9016926,51.8283184,76.83878,2.8176954000000003,4.1705161,362048192.64285713,1382529168.2857144,39408.142857142855,76504.92857142857,0.3785000042857143,0.7077307242857143,2.3150714714285714,3.5907859142857146,0.77,1.35,102.0,37.0,0.0200714301428571,0.0107857152857142,-0.0164285722142857,0.0468571428571428,6.1633263,3.0,1.0,12.0,-0.092369045,-0.327046305,-2.87957085,-0.084403435,0.0029733625,0.035838178,0.0854346,0.8283014999999998,-0.7110157499999996,-0.92745609,-2.24821615,0.595082415,0.414195225,0.16602674,0.11339104,1.0,1.0
26.262487,-0.43253948,0.0017750428,-0.0005951766099999,0.901612,51.826015,76.83512,2.817626,4.1705017,362048192.75,1382529168.5,39413.0,76509.75,0.373750005,0.7077309350000001,2.31275005,3.5877502000000003,0.77,1.35,102.0,36.5,0.0197500015,0.010750001,-0.01600000075,0.044,6.1633263,3.0,1.0,12.0,-0.0934676,-0.32827726,-2.8770995,-0.07603377,-0.01229436,0.022048404,0.06912861,4.007508,-5.709592,-1.6741025,-2.246367,0.5907543,0.41301972,0.1635517,0.11274716,1.0,1.0
26.267486,-0.4327133,0.0004205886,-0.00040356137,0.9015314,51.8251812,76.833164,2.8175442,4.17048336,362048192.85714287,1382529168.7142856,39417.857142857145,76514.57142857143,0.3690000057142857,0.7077311457142857,2.3104286285714286,3.5847144857142856,0.77,1.35,102.0,36.0,0.0194285728571428,0.0107142867142857,-0.0155714292857142,0.0411428571428571,6.1633263,3.0,1.0,12.0,-0.0928018966666666,-0.32888464,-2.876195833333333,-0.0728450366666666,-0.0121499273333333,0.0185802166666666,0.0640498759999999,4.2747788,-4.491203866666666,-1.7392179666666667,-2.246153833333333,0.5931117133333333,0.4135674366666667,0.1651265499999999,0.1131732233333333,1.0,1.0
26.317477,-0.4330158,-0.0021179232,-0.003333249,0.90137774,51.8243474,76.831208,2.8174624,4.17046502,362048192.9642857,1382529168.9285717,39422.71428571428,76519.39285714286,0.3642500064285714,0.7077313564285714,2.308107207142857,3.5816787714285714,0.77,1.35,102.0,35.5,0.0191071442142857,0.0106785724285714,-0.0151428578214285,0.0382857142857142,6.1633263,3.0,1.0,12.0,-0.0921361933333333,-0.32949202,-2.875292166666666,-0.0696563033333333,-0.0120054946666666,0.0151120293333333,0.058971142,4.5420496,-3.272815733333333,-1.8043334333333327,-2.245940666666667,0.5954691266666666,0.4141151533333333,0.1667014,0.1135992866666666,1.0,1.0
26.362469,-0.43310025,-0.0032529407,-0.0016125339,0.9013384,51.8235136,76.829252,2.8173806,4.17044668,362048193.0714286,1382529169.142857,39427.57142857143,76524.21428571429,0.3595000071428571,0.7077315671428572,2.305785785714286,3.578643057142857,0.77,1.35,102.0,35.0,0.0187857155714285,0.0106428581428571,-0.0147142863571428,0.0354285714285714,6.1633263,3.0,1.0,12.0,-0.09147049,-0.3300994,-2.8743885,-0.06646757,-0.011861062,0.011643842,0.053892408,4.8093204,-2.0544276,-1.8694489,-2.2457275,0.59782654,0.41466287,0.16827625,0.11402535,1.0,1.0
26.417459,-0.43308347,-0.009582395,-0.0035511625,0.9012959,51.8226798,76.827296,2.8172988,4.17042834,362048193.1785714,1382529169.357143,39432.42857142857,76529.03571428571,0.3547500078571428,0.7077317778571429,2.3034643642857144,3.575607342857143,0.77,1.35,102.0,34.5,0.0184642869285714,0.0106071438571428,-0.0142857148928571,0.0325714285714285,6.1633263,3.0,1.0,12.0,-0.090150725,-0.33013728,-2.87365785,-0.066069533,0.0034800339999999,0.007594099,0.0474118165,-1.4535992999999996,-0.98050796,-2.39612805,-2.24615825,0.59331402,0.413377535,0.1655967099999999,0.1133051529999999,1.0,1.0
26.462451,-0.43280652,-0.0156822495,-0.00540656225,0.901311665,51.821846,76.82534,2.817217,4.17041,362048193.2857143,1382529169.5714283,39437.28571428572,76533.85714285714,0.3500000085714285,0.7077319885714286,2.301142942857143,3.5725716285714286,0.77,1.35,102.0,34.0,0.0181428582857142,0.0105714295714285,-0.0138571434285714,0.0297142857142857,6.1633263,3.0,1.0,12.0,-0.08883096,-0.33017516,-2.8729272,-0.065671496,0.01882113,0.003544356,0.040931225,-7.716519,0.09341168,-2.9228072,-2.246589,0.5888015,0.4120922,0.16291717,0.112584956,1.0,1.0
26.467451,-0.43252957,-0.021782104,-0.007261962,0.90132743,51.82254283333334,76.82525833333332,2.8170817166666664,4.1704184500000006,362048193.39285713,1382529169.7857144,39442.142857142855,76538.67857142857,0.3452500092857142,0.7077321992857143,2.298821521428572,3.5695359142857144,0.77,1.35,102.0,33.5,0.0178214296428571,0.0105357152857142,-0.0134285719642857,0.0268571428571428,6.1633263,3.0,1.0,12.0,-0.08472391,-0.32944123,-2.8731828,-0.0441106622333333,0.03400742,0.0036976599999999,0.03914698,-7.052633,2.997728786666666,-1.7179884666666665,-2.2473321333333334,0.5911675466666666,0.4126357266666667,0.16448123,0.1130067906666666,1.0,1.0
26.512442,-0.43175933,-0.035755616,-0.0075345743,0.9012484,51.823239666666666,76.82517666666666,2.8169464333333334,4.1704269,362048193.5,1382529170.0,39447.0,76543.5,0.3405000099999999,0.70773241,2.2965001000000003,3.5665002,0.77,1.35,102.0,33.0,0.017500001,0.010500001,-0.0130000005,0.024,6.1633263,3.0,1.0,12.0,-0.08061686,-0.3287073,-2.8734384,-0.0225498284666666,0.04919371,0.003850964,0.037362735,-6.388747,5.902045893333332,-0.5131697333333332,-2.248075266666667,0.5935335933333333,0.4131792533333333,0.1660452899999999,0.1134286253333333,1.0,1.0
26.562433,-0.43099274,-0.042941926,-0.0060401041499999,0.9012826,51.8239365,76.825095,2.81681115,4.17043535,362048193.60714287,1382529170.2142856,39451.857142857145,76548.32142857143,0.3357500107142857,0.7077326207142858,2.2941786785714284,3.563464485714286,0.77,1.35,102.0,32.5,0.0171785723571428,0.0104642867142857,-0.0125714290357142,0.0211428571428571,6.1633263,3.0,1.0,12.0,-0.07650981,-0.32797337,-2.873694,-0.0009889947,0.06438,0.004004268,0.03557849,-5.724861,8.806363,0.691649,-2.2488184,0.59589964,0.41372278,0.16760935,0.11385046,1.0,1.0
26.567432,-0.43022615,-0.050128236,-0.004545634,0.9013168,51.82463333333334,76.82501333333333,2.8166758666666665,4.1704438,362048193.7142857,1382529170.4285717,39456.71428571428,76553.14285714286,0.3310000114285714,0.7077328314285715,2.291857257142857,3.560428771428572,0.77,1.35,102.0,32.0,0.0168571437142857,0.0104285724285714,-0.0121428575714285,0.0182857142857142,6.1633263,3.0,1.0,12.0,-0.0709092783333333,-0.3263094133333333,-2.8748326,0.0257992535333333,0.0716371866666666,-0.0015972176666666,0.0279536676666666,-4.957553133333333,7.498357333333333,0.6464240233333333,-2.2508494000000003,0.5922345099999999,0.4133500333333333,0.16480733,0.1131810233333333,1.0,1.0
26.617465,-0.42845806,-0.060321465,0.0014678726,0.9015447,51.82533016666667,76.82493166666666,2.816540583333333,4.170452249999999,362048193.8214286,1382529170.642857,39461.57142857143,76557.96428571429,0.3262500121428571,0.7077330421428571,2.2895358357142856,3.5573930571428574,0.77,1.35,102.0,31.5,0.0165357150714285,0.0103928581428571,-0.0117142861071428,0.0154285714285714,6.1633263,3.0,1.0,12.0,-0.0653087466666666,-0.3246454566666666,-2.8759712,0.0525875017666666,0.0788943733333333,-0.0071987033333333,0.0203288453333333,-4.1902452666666665,6.1903516666666665,0.6011990466666667,-2.2528804,0.58856938,0.4129772866666666,0.1620053099999999,0.1125115866666666,1.0,1.0
26.662415,-0.427369055,-0.0601705575,0.0043039956,0.90205725,51.826027,76.82485,2.8164053,4.1704607,362048193.9285714,1382529170.857143,39466.42857142857,76562.78571428571,0.3215000128571428,0.707733252857143,2.2872144142857143,3.554357342857143,0.77,1.35,102.0,31.0,0.0162142864285714,0.0103571438571428,-0.0112857146428571,0.0125714285714285,6.1633263,3.0,1.0,12.0,-0.059708215,-0.3229815,-2.8771098,0.07937575,0.08615156,-0.012800189,0.012704023,-3.4229374,4.882346,0.55597407,-2.2549114,0.58490425,0.41260454,0.15920329,0.11184215,1.0,1.0
26.667414,-0.42628005,-0.06001965,0.0071401186,0.9025698,51.82592716666667,76.82401333333333,2.816276916666667,4.170423749999999,362048194.0357143,1382529171.0714283,39471.28571428572,76567.60714285714,0.3167500135714285,0.7077334635714286,2.284892992857143,3.551321628571429,0.77,1.35,102.0,30.5,0.0158928577857142,0.0103214295714285,-0.0108571431785714,0.0097142857142857,6.1633263,3.0,1.0,12.0,-0.0523104043333333,-0.3215142733333333,-2.8773858,0.1079893599999999,0.07961686,-0.006802525,0.0175149093333333,-1.4182764,1.8055513333333333,-0.28480212,-2.257657433333333,0.5871983133333334,0.4131508366666667,0.1607772366666666,0.1122686166666666,1.0,1.0
26.712406,-0.42527542,-0.050406996,0.011305701,0.90358853,51.825827333333336,76.82317666666667,2.816148533333333,4.170386799999999,362048194.14285713,1382529171.2857144,39476.142857142855,76572.42857142857,0.3120000142857143,0.7077336742857143,2.2825715714285715,3.5482859142857146,0.77,1.35,102.0,30.0,0.0155714291428571,0.0102857152857142,-0.0104285717142857,0.0068571428571428,6.1633263,3.0,1.0,12.0,-0.0449125936666666,-0.3200470466666666,-2.8776618000000003,0.13660297,0.07308216,-0.000804861,0.0223257956666666,0.5863846000000001,-1.2712433333333335,-1.12557831,-2.260403466666667,0.5894923766666667,0.4136971333333333,0.1623511833333333,0.1126950833333333,1.0,1.0
26.762398,-0.42462869,-0.041366251,0.01396932,0.904264685,51.8257275,76.82234,2.81602015,4.170349849999999,362048194.25,1382529171.5,39481.0,76577.25,0.307250015,0.707733885,2.28025015,3.5452502,0.77,1.35,102.0,29.5,0.0152500005,0.010250001,-0.0100000002499999,0.004,6.1633263,3.0,1.0,12.0,-0.037514783,-0.31857982,-2.8779378,0.16521658,0.06654746,0.005192803,0.027136682,2.5910456,-4.348038,-1.9663545,-2.2631495,0.59178644,0.41424343,0.16392513,0.11312155,1.0,1.0
26.767415,-0.42398196,-0.032325506,0.016632939,0.90494084,51.82562766666667,76.82150333333333,2.8158917666666667,4.1703129,362048194.35714287,1382529171.7142856,39485.857142857145,76582.07142857143,0.3025000157142857,0.7077340957142857,2.2779287285714287,3.5422144857142857,0.77,1.35,102.0,29.0,0.0149285718571428,0.0102142867142857,-0.0095714287857142,0.0011428571428571,6.1633263,3.0,1.0,12.0,-0.0295894603333333,-0.3169828133333333,-2.8774618666666667,0.1698890633333333,0.0681623333333333,0.0136722386666666,0.034437309,0.4814692333333332,0.1825506666666667,-1.6598673666666666,-2.265004066666666,0.5882522033333334,0.4129471866666667,0.1613735566666666,0.11236491,1.0,1.0
26.817387,-0.42327556,-0.009989057,0.016601019,0.9057939,51.82552783333334,76.82066666666667,2.815763383333333,4.17027595,362048194.4642857,1382529171.9285717,39490.71428571428,76586.89285714286,0.2977500164285714,0.7077343064285715,2.2756073071428573,3.5391787714285714,0.77,1.35,102.0,28.5,0.0146071432142857,0.0101785724285714,-0.0091428573214285,-0.0017142857142857,6.1633263,3.0,1.0,12.0,-0.0216641376666666,-0.3153858066666666,-2.8769859333333336,0.1745615466666666,0.0697772066666666,0.0221516743333333,0.041737936,-1.6281071333333337,4.713139333333333,-1.3533802333333331,-2.2668586333333334,0.5847179666666666,0.4116509433333333,0.1588219833333333,0.11160827,1.0,1.0
26.862378,-0.42278907,0.011182243,0.016394688,0.9060108,51.825428,76.81983,2.815635,4.170239,362048194.5714286,1382529172.142857,39495.57142857143,76591.71428571429,0.2930000171428571,0.7077345171428572,2.273285885714285,3.536143057142857,0.77,1.35,102.0,28.0,0.0142857145714285,0.0101428581428571,-0.0087142858571428,-0.0045714285714285,6.1633263,3.0,1.0,12.0,-0.013738815,-0.3137888,-2.87651,0.17923403,0.07139208,0.03063111,0.049038563,-3.7376835,9.243728,-1.0468931,-2.2687132,0.58118373,0.4103547,0.15627041,0.11085163,1.0,1.0
26.91737,-0.42161545,0.033623606,0.014091071,0.9060417,51.82595766666667,76.8196675,2.8155116166666665,4.170204,362048194.6785714,1382529172.357143,39500.42857142857,76596.53571428571,0.2882500178571429,0.7077347278571429,2.270964464285714,3.533107342857143,0.77,1.35,102.0,27.5,0.0139642859285714,0.0101071438571428,-0.0082857143928571,-0.0074285714285714,6.1633263,3.0,1.0,12.0,-0.0057598510999999,-0.31478485,-2.876646,0.16250027,0.0459405875,0.018748558,0.035085736,2.11783475,4.2830049500000005,-1.3720431999999998,-2.2697830000000003,0.5845340649999999,0.41116255,0.15848349,0.111494355,1.0,1.0
26.962362,-0.421086325,0.0421811005,0.00765589535,0.90594352,51.82648733333333,76.81950499999999,2.815388233333333,4.170169,362048194.7857143,1382529172.5714283,39505.28571428572,76601.35714285714,0.2835000185714286,0.7077349385714287,2.2686430428571427,3.5300716285714286,0.77,1.35,102.0,27.0,0.0136428572857142,0.0100714295714285,-0.0078571429285714,-0.0102857142857142,6.1633263,3.0,1.0,12.0,0.0022191128,-0.3157809,-2.876782,0.14576651,0.020489095,0.006866006,0.021132909,7.973353,-0.6777181,-1.6971933,-2.2708528,0.5878844,0.4119704,0.16069657,0.11213708,1.0,1.0
26.967361,-0.4205572,0.050738595,0.0012207197,0.90584534,51.827017,76.8193425,2.81526485,4.170134,362048194.89285713,1382529172.7857144,39510.142857142855,76606.17857142857,0.2787500192857143,0.7077351492857143,2.266321621428572,3.5270359142857144,0.77,1.35,102.0,26.5,0.0133214286428571,0.0100357152857142,-0.0074285714642857,-0.0131428571428571,6.1633263,3.0,1.0,12.0,0.0040891781,-0.316731245,-2.87750905,0.1173778324999999,0.01179016975,0.0039987155,0.0171052117499999,4.2673101,-0.4698386275,-0.6074507250000001,-2.2714257250000003,0.5853098575,0.4110321,0.158916155,0.11159561,1.0,1.0
27.001965,-0.420004235,0.053368045,-0.00474499765,0.905915585,51.82754666666667,76.81918,2.8151414666666668,4.170099,362048195.0,1382529173.0,39515.0,76611.0,0.27400002,0.70773536,2.2640002,3.5240002,0.77,1.35,102.0,26.0,0.013,0.010000001,-0.007,-0.016,6.1633263,3.0,1.0,12.0,0.0059592434,-0.3176815899999999,-2.8782361,0.0889891549999999,0.0030912444999999,0.001131425,0.0130775144999999,0.5612672000000005,-0.261959155,0.4822918499999997,-2.27199865,0.582735315,0.4100938,0.15713574,0.11105414,1.0,1.0
27.01735,-0.41945127,0.055997495,-0.010710715,0.90598583,51.828076333333335,76.8190175,2.8150180833333334,4.170064,362048194.8518519,1382529173.3703704,39523.55555555556,76619.55555555556,0.2715555748148148,0.7077355651851852,2.2603705666666665,3.5194446481481485,0.77,1.35,102.0,25.62962962962963,0.0138148148148148,0.0097777787407407,-0.008037037037037,-0.0162592593333333,6.1633263,3.0,1.0,12.0,0.0078293086999999,-0.318631935,-2.87896315,0.0606004775,-0.00560768075,-0.0017358655,0.0090498172499999,-3.1447756999999994,-0.0540796824999999,1.5720344249999996,-2.272571575,0.5801607725,0.4091555,0.155355325,0.11051267,1.0,1.0
27.062342,-0.41880476,0.050578568,-0.01742813,0.9064992,51.828606,76.818855,2.8148947,4.170029,362048194.7037037,1382529173.7407408,39532.11111111111,76628.11111111111,0.2691111296296296,0.7077357703703704,2.256740933333333,3.5148890962962964,0.77,1.35,102.0,25.25925925925926,0.0146296296296296,0.0095555564814814,-0.009074074074074,-0.0165185186666666,6.1633263,3.0,1.0,12.0,0.009699374,-0.31958228,-2.8796902,0.0322118,-0.014306606,-0.004603156,0.00502212,-6.8508186,0.15379979,2.661777,-2.2731445,0.57758623,0.4082172,0.15357491,0.1099712,1.0,1.0
27.117332,-0.4185271,0.037576072,-0.01786199,0.9072508,51.8299236,76.8197492,2.8147836,4.1700558,362048194.5555556,1382529174.1111112,39540.66666666666,76636.66666666667,0.2666666844444444,0.7077359755555556,2.2531113,3.510333544444445,0.77,1.35,102.0,24.88888888888889,0.0154444444444444,0.0093333342222222,-0.0101111111111111,-0.016777778,6.1633263,3.0,1.0,12.0,0.00522476,-0.323464465,-2.8817618,0.003007782,-0.0244599865,0.0161418035,0.0230062585,-3.8412612,-0.288923105,2.24065775,-2.2756114,0.58085975,0.409000715,0.155820235,0.110611655,1.0,1.0
27.162324,-0.4182513,0.0302490155,-0.014503554,0.90767575,51.8312412,76.8206434,2.8146725,4.1700826,362048194.4074074,1382529174.4814816,39549.22222222222,76645.22222222222,0.2642222392592592,0.7077361807407407,2.2494816666666666,3.5057779925925927,0.77,1.35,102.0,24.51851851851852,0.0162592592592592,0.0091111119629629,-0.0111481481481481,-0.0170370373333333,6.1633263,3.0,1.0,12.0,0.000750146,-0.32734665,-2.8838334,-0.026196236,-0.034613367,0.036886763,0.040990397,-0.8317038,-0.731646,1.8195385,-2.2780783,0.58413327,0.40978423,0.15806556,0.11125211,1.0,1.0
27.167323,-0.4179755,0.022921959,-0.011145118,0.9081007,51.8325588,76.8215376,2.8145614,4.1701094,362048194.2592593,1382529174.851852,39557.77777777778,76653.77777777778,0.2617777940740741,0.7077363859259259,2.245852033333333,3.501222440740741,0.77,1.35,102.0,24.14814814814815,0.017074074074074,0.0088888897037037,-0.0121851851851851,-0.0172962966666666,6.1633263,3.0,1.0,12.0,-0.0033397443333333,-0.3295170666666667,-2.8846472,-0.0453968373333333,-0.0295062436666666,0.033637381,0.035946048,-2.1671590000000003,1.2833068,1.9587018,-2.278953466666666,0.5810468,0.40971796,0.1563029366666666,0.1108003653333333,1.0,1.0
27.212315,-0.4176696,0.011955507,-0.010157012,0.9084636,51.8338764,76.82243179999999,2.8144503,4.1701362,362048194.1111111,1382529175.2222223,39566.333333333336,76662.33333333333,0.2593333488888888,0.7077365911111111,2.2422224,3.496666888888889,0.77,1.35,102.0,23.77777777777778,0.0178888888888888,0.0086666674444444,-0.0132222222222222,-0.017555556,6.1633263,3.0,1.0,12.0,-0.0074296346666666,-0.3316874833333333,-2.885461,-0.0645974386666666,-0.0243991203333333,0.030387999,0.0309016989999999,-3.5026142000000005,3.2982596,2.0978651,-2.279828633333333,0.57796033,0.40965169,0.1545403133333333,0.1103486206666666,1.0,1.0
27.262306,-0.4172664,0.002651681,-0.00655422,0.90875673,51.835194,76.823326,2.8143392,4.170163,362048193.962963,1382529175.5925925,39574.88888888889,76670.88888888889,0.2568889037037037,0.7077367962962964,2.2385927666666667,3.4921113370370374,0.77,1.35,102.0,23.40740740740741,0.0187037037037037,0.0084444451851851,-0.0142592592592592,-0.0178148153333333,6.1633263,3.0,1.0,12.0,-0.011519525,-0.3338579,-2.8862748,-0.08379804,-0.019291997,0.027138617,0.02585735,-4.8380694,5.3132124,2.2370284,-2.2807038,0.57487386,0.40958542,0.15277769,0.109896876,1.0,1.0
27.317334,-0.41706502,-0.0038639,-0.00279563,0.90886414,51.8371516,76.8250168,2.81421956,4.1701324,362048193.8148148,1382529175.9629629,39583.444444444445,76679.44444444444,0.2544444585185185,0.7077370014814816,2.2349631333333333,3.4875557851851853,0.77,1.35,102.0,23.03703703703704,0.0195185185185185,0.0082222229259259,-0.0152962962962962,-0.0180740746666666,6.1633263,3.0,1.0,12.0,-0.0173676225,-0.33528364,-2.88853775,-0.0801093375,-0.0260127135,0.01469784165,0.0103298878,-2.20254504,3.9164225,-0.07670865,-2.28139855,0.57813198,0.410380245,0.154920685,0.110543728,1.0,1.0
27.362296,-0.41699205,-0.0056703399999999,-0.0009630975,0.90888832,51.8391092,76.82670759999999,2.81409992,4.1701018,362048193.6666667,1382529176.3333333,39592.0,76688.0,0.2520000133333333,0.7077372066666667,2.2313335,3.4830002333333336,0.77,1.35,102.0,22.666666666666668,0.0203333333333333,0.0080000006666666,-0.0163333333333333,-0.018333334,6.1633263,3.0,1.0,12.0,-0.02321572,-0.33670938,-2.8908007,-0.076420635,-0.03273343,0.0022570663,-0.0051975744,0.43297932,2.5196326,-2.3904457,-2.2820933,0.5813901,0.41117507,0.15706368,0.11119058,1.0,1.0
27.367292,-0.41691908,-0.00747678,0.000869435,0.9089125,51.8410668,76.8283984,2.81398028,4.1700712,362048193.5185185,1382529176.7037036,39600.55555555556,76696.55555555556,0.2495555681481481,0.7077374118518519,2.227703866666667,3.4784446814814816,0.77,1.35,102.0,22.296296296296298,0.0211481481481481,0.0077777784074074,-0.0173703703703703,-0.0185925933333333,6.1633263,3.0,1.0,12.0,-0.025959921,-0.33807807,-2.8925549,-0.0596863136666666,-0.0480089066666666,-0.0081496911333333,-0.0167000052666666,2.29587808,0.6715739666666667,-1.6264956183333332,-2.282457533333333,0.5782392133333334,0.4101248866666666,0.1552351833333333,0.110605918,1.0,1.0
27.412274,-0.4166054,-0.0107769165,0.010046426,0.9089681,51.8430244,76.83008919999999,2.81386064,4.1700406,362048193.3703704,1382529177.074074,39609.11111111111,76705.11111111111,0.2471111229629629,0.7077376170370371,2.224074233333333,3.47388912962963,0.77,1.35,102.0,21.925925925925927,0.0219629629629629,0.0075555561481481,-0.0184074074074074,-0.0188518526666666,6.1633263,3.0,1.0,12.0,-0.028704122,-0.33944676,-2.8943091,-0.0429519923333333,-0.0632843833333333,-0.0185564485666666,-0.0282024361333333,4.15877684,-1.1764846666666666,-0.8625455366666666,-2.282821766666667,0.5750883266666666,0.4090747033333333,0.1534066866666666,0.110021256,1.0,1.0
27.46227,-0.41623407,-0.01415513925,0.0208452305,0.90883785,51.844982,76.83178,2.813741,4.17001,362048193.2222222,1382529177.4444444,39617.66666666666,76713.66666666667,0.2446666777777777,0.7077378222222223,2.2204446,3.469333577777778,0.77,1.35,102.0,21.55555555555556,0.0227777777777777,0.0073333338888888,-0.0194444444444444,-0.019111112,6.1633263,3.0,1.0,12.0,-0.031448323,-0.34081545,-2.8960633,-0.026217671,-0.07855986,-0.028963206,-0.039704867,6.0216756,-3.0245433,-0.098595455,-2.283186,0.57193744,0.40802452,0.15157819,0.109436594,1.0,1.0
27.467269,-0.41586274,-0.017533362,0.031644035,0.9087076,51.8471884,76.83379719999999,2.81359752,4.1699712,362048193.0740741,1382529177.8148148,39626.22222222222,76722.22222222222,0.2422222325925926,0.7077380274074074,2.2168149666666666,3.464778025925926,0.77,1.35,102.0,21.185185185185183,0.0235925925925925,0.0071111116296296,-0.0204814814814814,-0.0193703713333333,6.1633263,3.0,1.0,12.0,-0.030631208,-0.3421205666666667,-2.898611433333333,-0.0220475006666666,-0.0824432716666666,-0.0258833943333333,-0.0381436236666666,3.938565783333333,-1.1307394666666668,0.1204129633333333,-2.283772266666667,0.5740932266666667,0.4085533633333333,0.15312275,0.1098704809999999,1.0,1.0
27.51726,-0.41518703,-0.021194061,0.044701807,0.90839005,51.8493948,76.83581439999999,2.81345404,4.1699324,362048192.9259259,1382529178.1851852,39634.77777777778,76730.77777777778,0.2397777874074074,0.7077382325925926,2.2131853333333336,3.460222474074074,0.77,1.35,102.0,20.814814814814817,0.0244074074074074,0.0068888893703703,-0.0215185185185185,-0.0196296306666666,6.1633263,3.0,1.0,12.0,-0.029814093,-0.3434256833333333,-2.9011595666666667,-0.0178773303333333,-0.0863266833333333,-0.0228035826666666,-0.0365823803333333,1.8554559666666668,0.7630643666666663,0.3394213816666666,-2.284358533333333,0.5762490133333333,0.4090822066666666,0.15466731,0.110304368,1.0,1.0
